,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID
15034,2004-02-02,DEN,POR
15035,2004-02-02,NO,BKN
15038,2004-02-02,MEM,GS
15033,2004-02-02,MIA,DET
15036,2004-02-02,UTA,SA
15037,2004-02-02,OKC,CHI
15028,2004-02-03,SAC,OKC
15027,2004-02-03,DAL,GS
15026,2004-02-03,DET,CLE
15025,2004-02-03,NY,IND
15024,2004-02-03,MIN,ORL
15029,2004-02-03,PHI,TOR
15014,2004-02-04,WAS,MEM
15015,2004-02-04,ATL,MIN
15016,2004-02-04,PHO,POR
15017,2004-02-04,CLE,LAL
15019,2004-02-04,BOS,LAC
15020,2004-02-04,TOR,ORL
15021,2004-02-04,NO,DAL
15022,2004-02-04,UTA,CHI
15023,2004-02-04,BKN,MIA
15018,2004-02-04,HOU,MIL
15013,2004-02-05,PHI,LAL
15012,2004-02-05,OKC,SA
15003,2004-02-06,HOU,CHI
15000,2004-02-06,MIN,CLE
15001,2004-02-06,WAS,LAC
15002,2004-02-06,PHO,OKC
15004,2004-02-06,BOS,ATL
15009,2004-02-06,UTA,POR
15006,2004-02-06,SAC,SA
15007,2004-02-06,TOR,IND
15008,2004-02-06,NO,DET
15010,2004-02-06,BKN,ORL
15011,2004-02-06,MEM,MIL
15005,2004-02-06,GS,DEN
14999,2004-02-07,PHI,BOS
14998,2004-02-07,MIL,NO
14997,2004-02-07,DAL,DET
14996,2004-02-07,MIA,NY
14995,2004-02-07,CLE,WAS
14994,2004-02-07,PHO,UTA
14993,2004-02-07,ATL,HOU
14985,2004-02-08,IND,MIA
14986,2004-02-08,MIN,MEM
14987,2004-02-08,NY,LAC
14992,2004-02-08,ORL,LAL
14988,2004-02-08,GS,TOR
14991,2004-02-08,BKN,PHI
14989,2004-02-08,POR,OKC
14990,2004-02-08,SAC,DEN
14984,2004-02-09,DEN,MEM
14983,2004-02-09,HOU,SA
14982,2004-02-09,CLE,BOS
14981,2004-02-09,ATL,DAL
14972,2004-02-10,MIN,LAC
14973,2004-02-10,PHO,TOR
14974,2004-02-10,MIA,LAL
14976,2004-02-10,CHI,IND
14978,2004-02-10,MIL,SAC
14979,2004-02-10,OKC,GS
14980,2004-02-10,BKN,DET
14975,2004-02-10,DAL,NY
14977,2004-02-10,POR,UTA
14963,2004-02-11,CLE,BKN
14964,2004-02-11,DET,SAC
14965,2004-02-11,HOU,LAL
14966,2004-02-11,GS,PHO
14969,2004-02-11,ORL,MIA
14968,2004-02-11,UTA,MIN
14967,2004-02-11,NO,NY
14970,2004-02-11,PHI,WAS
14971,2004-02-11,MEM,LAC
14962,2004-02-12,OKC,TOR
14961,2004-02-12,POR,DEN
14960,2004-02-12,CHI,BOS
14959,2004-02-17,MEM,DAL
14958,2004-02-17,MIL,ORL
14957,2004-02-17,DEN,PHI
14955,2004-02-17,CHI,TOR
14954,2004-02-17,HOU,WAS
14953,2004-02-17,MIA,UTA
14952,2004-02-17,NY,DET
14951,2004-02-17,MIN,PHO
14950,2004-02-17,IND,NO
14949,2004-02-17,LAL,POR
14956,2004-02-17,SAC,BOS
14942,2004-02-18,CLE,DAL
14943,2004-02-18,GS,LAL
14941,2004-02-18,DET,MIL
14945,2004-02-18,TOR,SA
14946,2004-02-18,NO,WAS
14947,2004-02-18,BKN,ATL
14944,2004-02-18,POR,LAC
14948,2004-02-18,ORL,UTA
14939,2004-02-19,MIN,SAC
14940,2004-02-19,OKC,PHI
14938,2004-02-19,LAC,BOS
14937,2004-02-20,MEM,PHO
14936,2004-02-20,ORL,DEN
14935,2004-02-20,TOR,BKN
14934,2004-02-20,GS,POR
14933,2004-02-20,CHI,SAC
14932,2004-02-20,MIA,ATL
14931,2004-02-20,DET,MIN
14930,2004-02-20,CLE,SA
14929,2004-02-20,NY,UTA
14928,2004-02-20,WAS,IND
14927,2004-02-20,LAL,PHI
14920,2004-02-21,MIA,DEN
14921,2004-02-21,DAL,HOU
14926,2004-02-21,BKN,NO
14923,2004-02-21,GS,OKC
14924,2004-02-21,POR,BOS
14925,2004-02-21,MIL,LAC
14922,2004-02-21,CHI,MEM
14912,2004-02-22,MIN,SA
14911,2004-02-22,IND,UTA
14913,2004-02-22,WAS,MIL
14915,2004-02-22,PHO,LAL
14919,2004-02-22,OKC,BOS
14916,2004-02-22,DET,ORL
14917,2004-02-22,HOU,ATL
14918,2004-02-22,TOR,SAC
14914,2004-02-22,NY,CLE
14910,2004-02-23,MEM,DEN
14909,2004-02-23,PHI,DET
14908,2004-02-23,MIA,POR
14907,2004-02-23,CLE,NO
14898,2004-02-24,SA,HOU
14899,2004-02-24,IND,GS
14900,2004-02-24,ATL,PHI
14903,2004-02-24,MIL,MIN
14902,2004-02-24,SAC,NY
14904,2004-02-24,UTA,OKC
14906,2004-02-24,ORL,POR
14901,2004-02-24,DAL,LAC
14905,2004-02-24,BKN,TOR
14890,2004-02-25,HOU,CLE
14888,2004-02-25,MIN,BKN
14889,2004-02-25,PHO,NY
14891,2004-02-25,BOS,MIL
14894,2004-02-25,TOR,WAS
14893,2004-02-25,DEN,LAL
14892,2004-02-25,CHI,DET
14897,2004-02-25,MEM,GS
14895,2004-02-25,NO,LAC
14896,2004-02-25,OKC,UTA
14887,2004-02-26,DAL,SA
14886,2004-02-26,WAS,CHI
14885,2004-02-26,LAL,SAC
14884,2004-02-27,ORL,CLE
14883,2004-02-27,OKC,PHO
14882,2004-02-27,MIL,MEM
14881,2004-02-27,NO,IND
14880,2004-02-27,SAC,UTA
14878,2004-02-27,HOU,POR
14877,2004-02-27,DET,ATL
14876,2004-02-27,MIN,GS
14875,2004-02-27,LAC,NY
14879,2004-02-27,BOS,TOR
14867,2004-02-28,SA,DEN
14868,2004-02-28,IND,PHI
14869,2004-02-28,WAS,LAL
14872,2004-02-28,CHI,GS
14871,2004-02-28,DAL,POR
14870,2004-02-28,ATL,ORL
14874,2004-02-28,MEM,NO
14873,2004-02-28,BKN,MIA
14866,2004-02-29,PHI,MIN
14859,2004-02-29,LAC,DET
14861,2004-02-29,SAC,PHO
14860,2004-02-29,HOU,OKC
14863,2004-02-29,TOR,BOS
14864,2004-02-29,MIL,MIA
14865,2004-02-29,BKN,LAL
14862,2004-02-29,DEN,NY
14857,2004-03-01,CHI,CLE
14856,2004-03-01,BOS,ORL
14855,2004-03-01,WAS,NO
14854,2004-03-01,SA,MEM
14858,2004-03-01,UTA,DET
14849,2004-03-02,MIA,TOR
14848,2004-03-02,ATL,LAL
14850,2004-03-02,DAL,OKC
14852,2004-03-02,SAC,LAC
14853,2004-03-02,DEN,BKN
14851,2004-03-02,GS,IND
14837,2004-03-03,LAC,IND
14838,2004-03-03,SA,OKC
14839,2004-03-03,MIN,DAL
14840,2004-03-03,WAS,TOR
14847,2004-03-03,ORL,MIL
14842,2004-03-03,PHO,BKN
14841,2004-03-03,NY,PHI
14845,2004-03-03,POR,MEM
14846,2004-03-03,NO,CHI
14844,2004-03-03,HOU,LAL
14843,2004-03-03,CLE,ATL
14836,2004-03-04,PHI,SAC
14835,2004-03-04,POR,DET
14834,2004-03-04,MIA,MIL
14833,2004-03-05,ORL,ATL
14832,2004-03-05,UTA,IND
14831,2004-03-05,NO,CLE
14830,2004-03-05,TOR,NY
14829,2004-03-05,GS,BKN
14828,2004-03-05,BOS,WAS
14827,2004-03-05,MIN,HOU
14826,2004-03-05,SA,DAL
14825,2004-03-05,LAL,OKC
14818,2004-03-06,LAC,MEM
14819,2004-03-06,PHO,SA
14823,2004-03-06,DEN,DET
14821,2004-03-06,MIA,SAC
14822,2004-03-06,POR,UTA
14824,2004-03-06,PHI,CHI
14820,2004-03-06,CLE,MIL
14809,2004-03-07,LAC,POR
14808,2004-03-07,LAL,BKN
14810,2004-03-07,MIN,BOS
14811,2004-03-07,WAS,NY
14817,2004-03-07,ORL,SAC
14813,2004-03-07,GS,MEM
14814,2004-03-07,DEN,IND
14815,2004-03-07,TOR,NO
14816,2004-03-07,OKC,DET
14812,2004-03-07,HOU,DAL
14807,2004-03-08,PHI,MIL
14806,2004-03-08,UTA,LAL
14805,2004-03-08,DAL,PHO
14804,2004-03-08,ATL,CLE
14795,2004-03-09,IND,TOR
14796,2004-03-09,WAS,DEN
14797,2004-03-09,NY,BOS
14800,2004-03-09,CHI,PHI
14799,2004-03-09,HOU,LAC
14801,2004-03-09,SAC,GS
14803,2004-03-09,MEM,SA
14798,2004-03-09,MIA,ORL
14802,2004-03-09,OKC,MIN
14786,2004-03-10,DET,CHI
14787,2004-03-10,BOS,LAL
14785,2004-03-10,SA,LAC
14788,2004-03-10,POR,MIN
14792,2004-03-10,UTA,GS
14790,2004-03-10,NO,MIA
14794,2004-03-10,ORL,WAS
14789,2004-03-10,TOR,CLE
14793,2004-03-10,BKN,DEN
14791,2004-03-10,MIL,ATL
14783,2004-03-11,HOU,NO
14784,2004-03-11,SAC,DAL
14782,2004-03-12,MEM,LAC
14781,2004-03-12,PHI,NY
14780,2004-03-12,BKN,CHI
14779,2004-03-12,MIL,DEN
14778,2004-03-12,POR,SAC
14777,2004-03-12,BOS,IND
14776,2004-03-12,MIA,OKC
14775,2004-03-12,PHO,UTA
14774,2004-03-12,ATL,WAS
14773,2004-03-12,MIN,LAL
14772,2004-03-12,SA,GS
14766,2004-03-13,WAS,BOS
14767,2004-03-13,PHO,DAL
14769,2004-03-13,CHI,LAL
14770,2004-03-13,NO,GS
14771,2004-03-13,ORL,OKC
14768,2004-03-13,HOU,MEM
14757,2004-03-14,LAC,DAL
14758,2004-03-14,MIN,POR
14760,2004-03-14,CLE,IND
14759,2004-03-14,DET,PHI
14762,2004-03-14,SAC,SA
14763,2004-03-14,DEN,UTA
14764,2004-03-14,TOR,ATL
14765,2004-03-14,MIL,NY
14761,2004-03-14,MIA,BKN
14756,2004-03-15,GS,SA
14755,2004-03-15,HOU,PHO
14754,2004-03-15,LAL,ORL
14746,2004-03-16,NY,WAS
14747,2004-03-16,ATL,OKC
14748,2004-03-16,PHO,LAC
14750,2004-03-16,MIA,NO
14753,2004-03-16,MEM,PHI
14749,2004-03-16,CLE,CHI
14751,2004-03-16,MIL,POR
14752,2004-03-16,BKN,SAC
14745,2004-03-17,NO,PHI
14744,2004-03-17,TOR,UTA
14743,2004-03-17,GS,ORL
14742,2004-03-17,DAL,ATL
14741,2004-03-17,BOS,DEN
14740,2004-03-17,WAS,SAC
14739,2004-03-17,IND,POR
14738,2004-03-17,LAC,LAL
14737,2004-03-18,MEM,OKC
14736,2004-03-18,BKN,DET
14735,2004-03-18,SA,MIN
14724,2004-03-19,LAL,LAC
14726,2004-03-19,WAS,ATL
14728,2004-03-19,PHO,MIN
14725,2004-03-19,IND,SAC
14730,2004-03-19,DET,DEN
14734,2004-03-19,NO,OKC
14729,2004-03-19,CLE,UTA
14733,2004-03-19,TOR,CHI
14727,2004-03-19,NY,BKN
14732,2004-03-19,GS,HOU
14731,2004-03-19,DAL,BOS
14723,2004-03-20,MEM,IND
14718,2004-03-20,ATL,UTA
14717,2004-03-20,SA,BOS
14720,2004-03-20,MIA,PHI
14721,2004-03-20,CHI,NY
14722,2004-03-20,POR,ORL
14719,2004-03-20,PHO,MIL
14716,2004-03-21,BKN,DAL
14715,2004-03-21,OKC,ORL
14713,2004-03-21,SAC,HOU
14712,2004-03-21,CLE,DET
14711,2004-03-21,WAS,MIA
14710,2004-03-21,MIN,DEN
14709,2004-03-21,LAC,GS
14708,2004-03-21,LAL,MIL
14714,2004-03-21,NO,TOR
14703,2004-03-22,IND,CHI
14704,2004-03-22,NY,ATL
14706,2004-03-22,DEN,LAC
14707,2004-03-22,PHI,DAL
14705,2004-03-22,POR,HOU
14702,2004-03-23,MEM,TOR
14701,2004-03-23,UTA,WAS
14700,2004-03-23,NO,DET
14699,2004-03-23,SAC,MIL
14698,2004-03-23,CHI,BKN
14697,2004-03-23,CLE,PHO
14696,2004-03-23,MIN,SA
14686,2004-03-24,LAL,SAC
14687,2004-03-24,IND,DAL
14688,2004-03-24,NY,MEM
14689,2004-03-24,HOU,TOR
14690,2004-03-24,GS,MIL
14691,2004-03-24,POR,LAC
14692,2004-03-24,DEN,MIN
14693,2004-03-24,OKC,UTA
14694,2004-03-24,ORL,MIA
14695,2004-03-24,PHI,PHO
14685,2004-03-25,ATL,NO
14684,2004-03-25,SA,DET
14683,2004-03-25,LAC,WAS
14672,2004-03-26,LAL,MIN
14673,2004-03-26,NY,TOR
14674,2004-03-26,MIA,DAL
14675,2004-03-26,BOS,BKN
14682,2004-03-26,MEM,HOU
14677,2004-03-26,GS,WAS
14678,2004-03-26,NO,PHO
14679,2004-03-26,OKC,DEN
14680,2004-03-26,PHI,CLE
14681,2004-03-26,ORL,IND
14676,2004-03-26,CHI,MIL
14671,2004-03-27,UTA,DEN
14670,2004-03-27,POR,OKC
14669,2004-03-27,CLE,BKN
14668,2004-03-27,DET,NY
14667,2004-03-27,ATL,CHI
14666,2004-03-27,SA,PHO
14665,2004-03-27,LAC,MIN
14657,2004-03-28,LAL,UTA
14658,2004-03-28,IND,MIA
14659,2004-03-28,BOS,PHI
14660,2004-03-28,GS,LAC
14662,2004-03-28,TOR,MEM
14663,2004-03-28,MIL,HOU
14664,2004-03-28,ORL,DAL
14661,2004-03-28,SAC,WAS
14650,2004-03-29,SA,CLE
14651,2004-03-29,NY,POR
14656,2004-03-29,BKN,BOS
14653,2004-03-29,PHO,WAS
14654,2004-03-29,MIA,CHI
14655,2004-03-29,HOU,MIN
14652,2004-03-29,ATL,MEM
14649,2004-03-30,PHI,GS
14648,2004-03-30,MIL,IND
14647,2004-03-30,DEN,OKC
14646,2004-03-30,DAL,CLE
14645,2004-03-30,LAL,NO
14635,2004-03-31,SA,SAC
14636,2004-03-31,IND,MIL
14637,2004-03-31,MIN,OKC
14638,2004-03-31,WAS,BKN
14640,2004-03-31,DET,LAC
14641,2004-03-31,BOS,POR
14642,2004-03-31,TOR,GS
14643,2004-03-31,UTA,NO
14644,2004-03-31,ORL,CHI
14639,2004-03-31,ATL,MIA
14634,2004-04-01,PHI,POR
14633,2004-04-01,DAL,SAC
14632,2004-04-01,LAL,HOU
14623,2004-04-02,BOS,GS
14620,2004-04-02,IND,TOR
14621,2004-04-02,MIN,WAS
14622,2004-04-02,DET,MIA
14624,2004-04-02,CHI,LAC
14631,2004-04-02,MEM,PHO
14626,2004-04-02,MIL,CLE
14627,2004-04-02,UTA,SA
14628,2004-04-02,OKC,LAL
14629,2004-04-02,BKN,NY
14630,2004-04-02,ORL,ATL
14625,2004-04-02,DEN,HOU
14619,2004-04-03,PHI,NY
14618,2004-04-03,POR,NO
14617,2004-04-03,CHI,MIA
14616,2004-04-03,DAL,PHO
14615,2004-04-03,CLE,GS
14607,2004-04-04,LAL,SA
14606,2004-04-04,LAC,UTA
14608,2004-04-04,MIN,MEM
14610,2004-04-04,DET,IND
14614,2004-04-04,BKN,ATL
14609,2004-04-04,WAS,BOS
14613,2004-04-04,OKC,NO
14611,2004-04-04,HOU,SAC
14612,2004-04-04,TOR,MIL
14605,2004-04-05,UTA,MEM
14604,2004-04-06,BKN,MIL
14603,2004-04-06,SAC,NO
14602,2004-04-06,GS,HOU
14601,2004-04-06,DAL,OKC
14599,2004-04-06,DET,ORL
14598,2004-04-06,ATL,PHI
14597,2004-04-06,IND,NY
14596,2004-04-06,LAL,POR
14600,2004-04-06,CLE,TOR
14587,2004-04-07,LAC,HOU
14588,2004-04-07,SA,OKC
14589,2004-04-07,NY,CHI
14592,2004-04-07,POR,GS
14591,2004-04-07,MIA,BOS
14595,2004-04-07,MEM,CLE
14590,2004-04-07,PHO,DEN
14593,2004-04-07,TOR,IND
14594,2004-04-07,MIL,WAS
14586,2004-04-08,BKN,ORL
14585,2004-04-08,SAC,MIN
14584,2004-04-08,DAL,UTA
14583,2004-04-09,PHI,WAS
14582,2004-04-09,NO,BOS
14580,2004-04-09,CHI,ATL
14579,2004-04-09,HOU,DEN
14578,2004-04-09,MIA,CLE
14577,2004-04-09,DET,TOR
14576,2004-04-09,PHO,SAC
14575,2004-04-09,IND,BKN
14574,2004-04-09,SA,POR
14573,2004-04-09,LAL,MEM
14581,2004-04-09,GS,MIN
14566,2004-04-10,ATL,BOS
14567,2004-04-10,CLE,MIA
14565,2004-04-10,WAS,NY
14569,2004-04-10,MIL,NO
14570,2004-04-10,UTA,HOU
14571,2004-04-10,OKC,DAL
14568,2004-04-10,DEN,POR
14572,2004-04-10,ORL,DET
14559,2004-04-11,LAC,SA
14560,2004-04-11,PHO,MEM
14562,2004-04-11,SAC,LAL
14563,2004-04-11,TOR,CHI
14561,2004-04-11,GS,DAL
14564,2004-04-11,BKN,PHI
14556,2004-04-12,NO,NY
14555,2004-04-12,DEN,SAC
14554,2004-04-12,POR,SA
14553,2004-04-12,CHI,ORL
14552,2004-04-12,BOS,MIA
14551,2004-04-12,CLE,MIL
14550,2004-04-12,DET,WAS
14549,2004-04-12,ATL,BKN
14548,2004-04-12,MIN,UTA
14557,2004-04-12,OKC,HOU
14558,2004-04-12,PHI,IND
14544,2004-04-13,LAL,GS
14546,2004-04-13,DAL,MEM
14547,2004-04-13,TOR,DET
14545,2004-04-13,PHO,LAC
14530,2004-04-14,LAC,OKC
14531,2004-04-14,SA,DEN
14532,2004-04-14,IND,CHI
14534,2004-04-14,NY,CLE
14533,2004-04-14,WAS,NO
14535,2004-04-14,MIA,BKN
14538,2004-04-14,GS,SAC
14537,2004-04-14,BOS,ATL
14539,2004-04-14,POR,LAL
14541,2004-04-14,UTA,PHO
14542,2004-04-14,ORL,PHI
14543,2004-04-14,MEM,MIN
14536,2004-04-14,HOU,DAL
14540,2004-04-14,MIL,TOR
14529,2004-04-17,BKN,NY
14528,2004-04-17,SA,MEM
14527,2004-04-17,IND,BOS
14526,2004-04-17,LAL,HOU
14525,2004-04-18,SAC,DAL
14524,2004-04-18,MIA,NO
14523,2004-04-18,DET,MIL
14522,2004-04-18,MIN,DEN
14520,2004-04-19,LAL,HOU
14521,2004-04-19,SA,MEM
14518,2004-04-20,SAC,DAL
14517,2004-04-20,IND,BOS
14519,2004-04-20,BKN,NY
14516,2004-04-21,MIN,DEN
14515,2004-04-21,MIA,NO
14514,2004-04-21,DET,MIL
14513,2004-04-22,MEM,SA
14512,2004-04-22,NY,BKN
14510,2004-04-23,BOS,IND
14511,2004-04-23,HOU,LAL
14509,2004-04-24,DEN,MIN
14508,2004-04-24,DAL,SAC
14507,2004-04-24,MIL,DET
14506,2004-04-24,NO,MIA
14505,2004-04-25,MEM,SA
14503,2004-04-25,HOU,LAL
14502,2004-04-25,BOS,IND
14504,2004-04-25,NY,BKN
14501,2004-04-26,DAL,SAC
14500,2004-04-26,MIL,DET
14499,2004-04-27,DEN,MIN
14498,2004-04-27,NO,MIA
14497,2004-04-28,LAL,HOU
14495,2004-04-29,DET,MIL
14496,2004-04-29,SAC,DAL
14494,2004-04-30,MIN,DEN
14493,2004-04-30,MIA,NO
14491,2004-05-02,NO,MIA
14492,2004-05-02,SA,LAL
14490,2004-05-03,DET,BKN
14489,2004-05-04,MIN,SAC
14488,2004-05-04,MIA,NO
14487,2004-05-05,SA,LAL
14486,2004-05-06,IND,MIA
14485,2004-05-07,DET,BKN
14483,2004-05-08,IND,MIA
14484,2004-05-08,MIN,SAC
14482,2004-05-09,BKN,DET
14481,2004-05-09,LAL,SA
14480,2004-05-10,SAC,MIN
14479,2004-05-10,MIA,IND
14478,2004-05-11,LAL,SA
14477,2004-05-11,BKN,DET
14476,2004-05-12,SAC,MIN
14475,2004-05-12,MIA,IND
14474,2004-05-13,SA,LAL
14472,2004-05-14,DET,BKN
14473,2004-05-14,MIN,SAC
14470,2004-05-15,IND,MIA
14471,2004-05-15,LAL,SA
14469,2004-05-16,BKN,DET
14468,2004-05-16,SAC,MIN
14467,2004-05-18,MIA,IND
14466,2004-05-19,MIN,SAC
14465,2004-05-20,DET,BKN
14464,2004-05-21,MIN,LAL
14463,2004-05-22,IND,DET
14462,2004-05-23,MIN,LAL
14461,2004-05-24,IND,DET
14460,2004-05-25,LAL,MIN
14459,2004-05-26,DET,IND
14458,2004-05-27,LAL,MIN
14457,2004-05-28,DET,IND
14456,2004-05-29,MIN,LAL
14455,2004-05-30,IND,DET
14454,2004-05-31,LAL,MIN
14453,2004-06-01,DET,IND
14452,2004-06-06,LAL,DET
14451,2004-06-08,LAL,DET
14450,2004-06-10,DET,LAL
14449,2004-06-13,DET,LAL
14448,2004-06-15,DET,LAL
14441,2004-10-22,LAL,LAC
14440,2004-10-22,GS,DEN
14442,2004-10-22,ATL,MIA
14445,2004-10-22,CHA,POR
14444,2004-10-22,BOS,BKN
14447,2004-10-22,MIN,NY
14446,2004-10-22,UTA,SAC
14443,2004-10-22,DET,WAS
14432,2004-10-23,CHI,TOR
14433,2004-10-23,SAC,NO
14434,2004-10-23,MEM,ATL
14431,2004-10-23,SA,OKC
14436,2004-10-23,BOS,CLE
14437,2004-10-23,ORL,HOU
14438,2004-10-23,MIN,IND
14439,2004-10-23,PHI,BKN
14435,2004-10-23,MIL,DAL
14430,2004-10-24,DEN,IND
14429,2004-10-24,DET,UTA
14428,2004-10-24,NY,DAL
14427,2004-10-24,WAS,CHA
14426,2004-10-24,LAC,NO
14425,2004-10-25,POR,GS
14424,2004-10-25,CHI,WAS
14417,2004-10-26,IND,MEM
14418,2004-10-26,PHO,OKC
14423,2004-10-26,PHI,UTA
14420,2004-10-26,CHA,MIA
14422,2004-10-26,BKN,NY
14419,2004-10-26,DAL,SA
14421,2004-10-26,DEN,TOR
14415,2004-10-27,POR,TOR
14414,2004-10-27,GS,LAC
14413,2004-10-27,BOS,DET
14412,2004-10-27,MIN,MIL
14411,2004-10-27,IND,CHI
14416,2004-10-27,ORL,MIA
14406,2004-10-28,LAC,PHO
14407,2004-10-28,NY,UTA
14410,2004-10-28,BKN,PHI
14409,2004-10-28,DAL,SAC
14408,2004-10-28,HOU,DEN
14405,2004-10-29,OKC,POR
14404,2004-10-29,TOR,CLE
14403,2004-10-29,SAC,PHO
14402,2004-10-29,MIN,DET
14401,2004-10-29,IND,DEN
14400,2004-10-29,SA,NO
14397,2004-11-02,DET,HOU
14399,2004-11-02,LAL,DEN
14398,2004-11-02,DAL,SAC
14396,2004-11-03,BKN,MIA
14384,2004-11-03,TOR,HOU
14385,2004-11-03,ORL,MIL
14387,2004-11-03,SA,SAC
14388,2004-11-03,MIN,NY
14386,2004-11-03,LAC,OKC
14390,2004-11-03,CLE,IND
14391,2004-11-03,BOS,PHI
14392,2004-11-03,GS,POR
14393,2004-11-03,MEM,WAS
14394,2004-11-03,NO,DAL
14395,2004-11-03,UTA,LAL
14389,2004-11-03,PHO,ATL
14383,2004-11-04,DEN,MIN
14382,2004-11-04,CHA,WAS
14381,2004-11-04,MIA,CLE
14372,2004-11-05,BOS,IND
14371,2004-11-05,LAL,SA
14374,2004-11-05,GS,UTA
14373,2004-11-05,CHI,BKN
14376,2004-11-05,MEM,HOU
14380,2004-11-05,PHI,PHO
14377,2004-11-05,TOR,DET
14378,2004-11-05,NO,ORL
14375,2004-11-05,POR,LAC
14379,2004-11-05,OKC,ATL
14359,2004-11-06,IND,CHI
14360,2004-11-06,MIN,NO
14362,2004-11-06,NY,BOS
14363,2004-11-06,DET,PHI
14361,2004-11-06,WAS,MIA
14365,2004-11-06,DAL,MEM
14366,2004-11-06,GS,LAC
14370,2004-11-06,BKN,PHO
14367,2004-11-06,CHA,ORL
14368,2004-11-06,DEN,UTA
14364,2004-11-06,HOU,SAC
14369,2004-11-06,MIL,CLE
14358,2004-11-07,OKC,SA
14357,2004-11-07,TOR,POR
14356,2004-11-07,LAL,ATL
14355,2004-11-08,UTA,DEN
14354,2004-11-08,DAL,GS
14353,2004-11-08,LAC,DET
14342,2004-11-09,MIN,IND
14343,2004-11-09,NY,PHI
14344,2004-11-09,ATL,CLE
14345,2004-11-09,HOU,MEM
14349,2004-11-09,DEN,OKC
14347,2004-11-09,CHI,PHO
14348,2004-11-09,SAC,TOR
14350,2004-11-09,NO,LAL
14351,2004-11-09,BKN,POR
14352,2004-11-09,ORL,DAL
14346,2004-11-09,MIA,WAS
14332,2004-11-10,SA,GS
14333,2004-11-10,IND,LAC
14334,2004-11-10,WAS,ORL
14335,2004-11-10,CLE,PHO
14337,2004-11-10,MEM,LAL
14338,2004-11-10,MIL,CHA
14339,2004-11-10,UTA,TOR
14340,2004-11-10,OKC,SAC
14341,2004-11-10,PHI,BKN
14336,2004-11-10,BOS,POR
14331,2004-11-11,DEN,DET
14330,2004-11-11,HOU,MIN
14329,2004-11-11,MIA,DAL
14321,2004-11-12,SA,MIA
14322,2004-11-12,NY,LAC
14323,2004-11-12,BOS,CHA
14325,2004-11-12,NO,ATL
14326,2004-11-12,OKC,TOR
14327,2004-11-12,ORL,LAL
14328,2004-11-12,PHI,IND
14324,2004-11-12,MEM,GS
14311,2004-11-13,ATL,SA
14312,2004-11-13,PHO,SAC
14313,2004-11-13,CLE,WAS
14314,2004-11-13,HOU,LAL
14310,2004-11-13,IND,NY
14316,2004-11-13,POR,TOR
14317,2004-11-13,CHA,GS
14318,2004-11-13,MIL,NO
14319,2004-11-13,UTA,DET
14320,2004-11-13,BKN,DAL
14315,2004-11-13,CHI,LAC
14309,2004-11-14,PHI,ORL
14308,2004-11-14,OKC,MEM
14307,2004-11-14,SAC,DEN
14306,2004-11-14,MIA,MIL
14305,2004-11-14,WAS,DAL
14304,2004-11-15,BKN,HOU
14303,2004-11-15,CLE,GS
14295,2004-11-16,LAC,TOR
14296,2004-11-16,SA,NY
14297,2004-11-16,MIN,MIA
14299,2004-11-16,DAL,PHO
14300,2004-11-16,CHA,UTA
14301,2004-11-16,SAC,CHI
14302,2004-11-16,PHI,OKC
14298,2004-11-16,ATL,HOU
14284,2004-11-17,LAL,LAC
14285,2004-11-17,IND,ATL
14287,2004-11-17,DET,MIN
14288,2004-11-17,GS,CHI
14286,2004-11-17,WAS,BOS
14290,2004-11-17,DEN,TOR
14291,2004-11-17,MIL,MIA
14292,2004-11-17,NO,PHO
14293,2004-11-17,BKN,OKC
14294,2004-11-17,ORL,UTA
14289,2004-11-17,POR,MEM
14283,2004-11-18,PHI,SA
14282,2004-11-18,CHA,CLE
14281,2004-11-18,HOU,NY
14273,2004-11-19,DET,IND
14272,2004-11-19,PHO,LAL
14274,2004-11-19,MIA,UTA
14280,2004-11-19,TOR,OKC
14276,2004-11-19,DAL,NY
14277,2004-11-19,POR,MIL
14278,2004-11-19,DEN,CHI
14275,2004-11-19,BOS,SA
14279,2004-11-19,SAC,MEM
14271,2004-11-20,BKN,WAS
14270,2004-11-20,NO,MIN
14269,2004-11-20,GS,MEM
14268,2004-11-20,CLE,CHA
14267,2004-11-20,ATL,UTA
14266,2004-11-20,IND,ORL
14265,2004-11-20,LAC,HOU
14255,2004-11-21,LAC,PHO
14256,2004-11-21,LAL,CHI
14257,2004-11-21,NY,CLE
14258,2004-11-21,DET,CHA
14260,2004-11-21,BOS,OKC
14261,2004-11-21,POR,HOU
14262,2004-11-21,DEN,DAL
14263,2004-11-21,SAC,MIL
14264,2004-11-21,TOR,SA
14259,2004-11-21,MIA,PHI
14254,2004-11-22,UTA,NO
14253,2004-11-22,MEM,SA
14252,2004-11-22,DAL,MIN
14251,2004-11-22,PHO,CHI
14243,2004-11-23,MIN,OKC
14241,2004-11-23,LAL,MIL
14242,2004-11-23,IND,BOS
14244,2004-11-23,WAS,TOR
14249,2004-11-23,SAC,HOU
14246,2004-11-23,MIA,POR
14247,2004-11-23,GS,NO
14248,2004-11-23,CHA,DET
14250,2004-11-23,DEN,BKN
14245,2004-11-23,NY,ATL
14232,2004-11-24,SA,DAL
14234,2004-11-24,PHO,MIL
14235,2004-11-24,CLE,DET
